#genename	D. discoideum gene name	
#ddb_g	D. discoideum dictybase gene ID	
#jgi_id	D. purpureum JGI gene ID	
#		
genename	ddb_g	jgi_id
DDB_G0284785	DDB_G0284785	157416
leo1	DDB_G0286051	157421
DDB_G0286053	DDB_G0286053	157422
ppt1	DDB_G0285533	157425
ost3	DDB_G0285537	157428
pex6	DDB_G0292788	157442
jcdE	DDB_G0292770	157443
culD	DDB_G0292794	157447
DDB_G0289571	DDB_G0289571	157457
DDB_G0269994	DDB_G0269994	157467
tbcE	DDB_G0269990	157468
dia1	DDB_G0285431	157478
DDB_G0276553	DDB_G0276553	157483
lzic	DDB_G0288823	157489
osbK	DDB_G0288817	157492
cox17	DDB_G0288831	157498
smkA	DDB_G0289067	157501
DDB_G0279463	DDB_G0279463	157507
DDB_G0279589	DDB_G0279589	157508
DDB_G0272580	DDB_G0272580	157517
DDB_G0270032	DDB_G0270032	157530
DDB_G0276367	DDB_G0276367	157533
DDB_G0273315	DDB_G0273315	157534
DDB_G0273235	DDB_G0273235	157536
bub2	DDB_G0268794	157543
DDB_G0292208	DDB_G0292208	157554
DDB_G0267784	DDB_G0267784	157555
aif	DDB_G0288247	157558
taf5	DDB_G0287337	157560
DDB_G0290487	DDB_G0290487	157565
vps13B	DDB_G0274917	157581
DDB_G0284821	DDB_G0284821	157583
ecmD	DDB_G0286647	157586
DDB_G0271336	DDB_G0271336	157609
DDB_G0270618	DDB_G0270618	157617
DDB_G0269704	DDB_G0269704	157622
ints3	DDB_G0268706	157628
DDB_G0278771	DDB_G0278771	157636
ube2c	DDB_G0278775	157638
DDB_G0272384	DDB_G0272384	157642
pkaR	DDB_G0279413	157660
DDB_G0270958	DDB_G0270958	157681
coq1	DDB_G0280293	157686
DDB_G0280291	DDB_G0280291	157687
myoA	DDB_G0280039	157695
lmpB	DDB_G0287035	157744
DDB_G0280141	DDB_G0280141	157756
DDB_G0269622	DDB_G0269622	157758
DDB_G0269486	DDB_G0269486	157765
DDB_G0270652	DDB_G0270652	157767
udkA	DDB_G0269034	157773
DDB_G0268818	DDB_G0268818	157779
DDB_G0268948	DDB_G0268948	157783
DDB_G0290573	DDB_G0290573	157788
dnase2	DDB_G0290577	157792
DDB_G0290557	DDB_G0290557	157793
DDB_G0290541	DDB_G0290541	157797
DDB_G0283863	DDB_G0283863	157799
ublcp1-1	DDB_G0273117	157806
DDB_G0273119	DDB_G0273119	157807
DDB_G0273177	DDB_G0273177	157810
kxcA	DDB_G0289859	157827
DDB_G0289835	DDB_G0289835	157828
gefC	DDB_G0282381	157834
DDB_G0288001	DDB_G0288001	157845
mfsd1	DDB_G0289201	157851
med23	DDB_G0270434	157857
npcA	DDB_G0269158	157858
DDB_G0288069	DDB_G0288069	157860
DDB_G0288355	DDB_G0288355	157863
CRTF	DDB_G0278077	157864
DDB_G0277967	DDB_G0277967	157872
lsm1	DDB_G0279837	157882
DDB_G0281111	DDB_G0281111	157891
DDB_G0268576	DDB_G0268576	157900
mcm3	DDB_G0280309	157902
DDB_G0277763	DDB_G0277763	157906
DDB_G0276573	DDB_G0276573	157910
fbxA	DDB_G0276887	157913
DDB_G0268928	DDB_G0268928	157915
DDB_G0268680	DDB_G0268680	157916
DDB_G0268678	DDB_G0268678	157917
DDB_G0268698	DDB_G0268698	157925
mlkA	DDB_G0279925	157928
gefY	DDB_G0276019	157929
DDB_G0279967	DDB_G0279967	157936
DDB_G0268226	DDB_G0268226	157943
gaa	DDB_G0269790	157944
DDB_G0268708	DDB_G0268708	157949
ube2w	DDB_G0268938	157952
pinA	DDB_G0268618	157953
DDB_G0270924	DDB_G0270924	157955
DDB_G0273917	DDB_G0273917	157961
DDB_G0271546	DDB_G0271546	157966
DDB_G0283727	DDB_G0283727	157974
DDB_G0288839	DDB_G0288839	157996
DDB_G0285437	DDB_G0285437	157997
DDB_G0270318	DDB_G0270318	158011
DDB_G0288389	DDB_G0288389	158013
DDB_G0292742	DDB_G0292742	158016
sgmB	DDB_G0293210	158024
utp6	DDB_G0279601	158038
DDB_G0279527	DDB_G0279527	158039
DDB_G0279003	DDB_G0279003	158045
DDB_G0278995	DDB_G0278995	158047
DDB_G0288075	DDB_G0288075	158048
DDB_G0288429	DDB_G0288429	158049
DDB_G0287457	DDB_G0287457	158052
ankrd39	DDB_G0287345	158053
cog1	DDB_G0277691	158068
DDB_G0277611	DDB_G0277611	158070
DDB_G0282229	DDB_G0282229	158071
DDB_G0276581	DDB_G0276581	158074
DDB_G0272460	DDB_G0272460	158098
gxcX	DDB_G0274889	158102
DDB_G0274495	DDB_G0274495	158103
cpsf3	DDB_G0274799	158104
dhkC	DDB_G0274191	158106
DDB_G0286583	DDB_G0286583	158109
DDB_G0286581	DDB_G0286581	158110
DDB_G0277537	DDB_G0277537	158137
DDB_G0277509	DDB_G0277509	158138
uglA	DDB_G0277877	158140
DDB_G0288635	DDB_G0288635	158154
DDB_G0274853	DDB_G0274853	158156
DDB_G0279513	DDB_G0279513	158160
timm9	DDB_G0272931	158197
bms1l	DDB_G0287891	158216
arpG	DDB_G0287779	158218
gchA	DDB_G0288481	158224
fumH	DDB_G0280495	158228
DDB_G0268832	DDB_G0268832	158234
DDB_G0281485	DDB_G0281485	158240
DDB_G0278895	DDB_G0278895	158242
DDB_G0278897	DDB_G0278897	158245
DDB_G0271752	DDB_G0271752	158258
DDB_G0278475	DDB_G0278475	158261
DDB_G0277581	DDB_G0277581	158270
rpl7a	DDB_G0277629	158272
DDB_G0276551	DDB_G0276551	158278
DDB_G0277667	DDB_G0277667	158283
DDB_G0267602	DDB_G0267602	158300
DDB_G0267556	DDB_G0267556	158303
hgdh	DDB_G0270500	158305
DDB_G0283063	DDB_G0283063	158316
utp14	DDB_G0279371	158317
DDB_G0279375	DDB_G0279375	158319
gtf2f1	DDB_G0279377	158320
DDB_G0270990	DDB_G0270990	158324
DDB_G0281519	DDB_G0281519	158333
DDB_G0281427	DDB_G0281427	158336
scy2	DDB_G0270808	158338
ldhd	DDB_G0270806	158341
DDB_G0270388	DDB_G0270388	158342
DDB_G0272706	DDB_G0272706	158345
DDB_G0290359	DDB_G0290359	158352
DDB_G0269014	DDB_G0269014	158359
DDB_G0276113	DDB_G0276113	158366
DDB_G0276111	DDB_G0276111	158367
DDB_G0282193	DDB_G0282193	158383
DDB_G0282177	DDB_G0282177	158384
gacN	DDB_G0279315	158397
DDB_G0286173	DDB_G0286173	158398
DDB_G0269706	DDB_G0269706	158416
DDB_G0268110	DDB_G0268110	158419
polA	DDB_G0267464	158421
sun1	DDB_G0272869	158427
DDB_G0293066	DDB_G0293066	158435
DDB_G0267608	DDB_G0267608	158436
cdc123	DDB_G0276129	158438
DDB_G0275731	DDB_G0275731	158441
rpiA	DDB_G0276711	158443
DDB_G0275967	DDB_G0275967	158444
DDB_G0276059	DDB_G0276059	158446
gtr2	DDB_G0276105	158449
shkB	DDB_G0288617	158466
DDB_G0272997	DDB_G0272997	158467
ndufv1	DDB_G0288875	158468
DDB_G0289333	DDB_G0289333	158472
pigM	DDB_G0288899	158484
DDB_G0288897	DDB_G0288897	158485
DDB_G0278177	DDB_G0278177	158492
ndufa6	DDB_G0291129	158497
DDB_G0282729	DDB_G0282729	158500
amiB	DDB_G0282375	158505
psmG3	DDB_G0268522	158520
DDB_G0278493	DDB_G0278493	158528
DDB_G0279155	DDB_G0279155	158531
cenB	DDB_G0279151	158532
bloc1s2	DDB_G0278387	158535
mkcB	DDB_G0290723	158544
pks32	DDB_G0290709	158551
DDB_G0287825	DDB_G0287825	158565
mpl3	DDB_G0278445	158575
DDB_G0284007	DDB_G0284007	158579
DDB_G0283731	DDB_G0283731	158583
DDB_G0273453	DDB_G0273453	158593
DDB_G0268248	DDB_G0268248	158595
DDB_G0279613	DDB_G0279613	158600
DDB_G0279587	DDB_G0279587	158602
cbfA	DDB_G0279409	158603
DDB_G0295731	DDB_G0295731	158604
gacQ	DDB_G0282395	158606
DDB_G0292888	DDB_G0292888	158630
DDB_G0279835	DDB_G0279835	158635
scsC	DDB_G0271842	158646
DDB_G0274821	DDB_G0274821	158653
DDB_G0289749	DDB_G0289749	158674
ku80	DDB_G0286303	158675
ifkC	DDB_G0276043	158682
DDB_G0276167	DDB_G0276167	158683
DDB_G0276039	DDB_G0276039	158685
gefH	DDB_G0276963	158689
DDB_G0268162	DDB_G0268162	158732
DDB_G0267676	DDB_G0267676	158734
tipC	DDB_G0267422	158736
DDB_G0286449	DDB_G0286449	158740
DDB_G0286445	DDB_G0286445	158742
DDB_G0267828	DDB_G0267828	158747
DDB_G0268186	DDB_G0268186	158751
DDB_G0283649	DDB_G0283649	158753
crlC	DDB_G0283619	158756
DDB_G0283985	DDB_G0283985	158759
DDB_G0288735	DDB_G0288735	158763
DDB_G0288731	DDB_G0288731	158764
DDB_G0268230	DDB_G0268230	158776
DDB_G0272692	DDB_G0272692	158777
DDB_G0271112	DDB_G0271112	158789
pitrm1	DDB_G0271506	158791
DDB_G0271510	DDB_G0271510	158792
vps13F	DDB_G0287055	158801
sae1	DDB_G0279641	158804
DDB_G0286793	DDB_G0286793	158808
DDB_G0285811	DDB_G0285811	158809
DDB_G0285813	DDB_G0285813	158810
gpt1	DDB_G0285815	158811
gpt5	DDB_G0274707	158821
cnrF	DDB_G0276119	158827
DDB_G0293138	DDB_G0293138	158846
dohh-1	DDB_G0272634	158856
DDB_G0268260	DDB_G0268260	158864
DDB_G0291133	DDB_G0291133	158867
cbfB	DDB_G0293470	158872
DDB_G0293300	DDB_G0293300	158874
DDB_G0279039	DDB_G0279039	158880
DDB_G0292446	DDB_G0292446	158887
DDB_G0292444	DDB_G0292444	158888
DDB_G0277361	DDB_G0277361	158893
DDB_G0278853	DDB_G0278853	158908
sgkA	DDB_G0272522	158914
DDB_G0272769	DDB_G0272769	158919
DDB_G0281183	DDB_G0281183	158926
sadA	DDB_G0288511	158929
DDB_G0274771	DDB_G0274771	158939
DDB_G0272951	DDB_G0272951	158944
DDB_G0287875	DDB_G0287875	158954
DDB_G0293728	DDB_G0293728	158968
DDB_G0293628	DDB_G0293628	158969
DDB_G0293626	DDB_G0293626	158970
wbp1	DDB_G0291780	158975
DDB_G0278271	DDB_G0278271	158981
gacS	DDB_G0276833	158993
sec20	DDB_G0267646	159023
DDB_G0267644	DDB_G0267644	159024
DDB_G0268560	DDB_G0268560	159025
DDB_G0279533	DDB_G0279533	159026
DDB_G0271844	DDB_G0271844	159036
DG1110	DDB_G0269128	159045
DDB_G0269614	DDB_G0269614	159046
vps52C	DDB_G0271856	159058
lvsB	DDB_G0271504	159064
DDB_G0274535	DDB_G0274535	159069
DDB_G0274871	DDB_G0274871	159071
rpa1	DDB_G0275759	159076
DDB_G0291544	DDB_G0291544	159078
med4	DDB_G0292608	159085
atg1	DDB_G0292390	159087
DDB_G0280877	DDB_G0280877	159089
DDB_G0280875	DDB_G0280875	159090
DDB_G0269046	DDB_G0269046	159091
DDB_G0276297	DDB_G0276297	159094
DDB_G0276321	DDB_G0276321	159099
DDB_G0287277	DDB_G0287277	159101
DDB_G0277453	DDB_G0277453	159107
stkA	DDB_G0277147	159109
DDB_G0268200	DDB_G0268200	159113
DDB_G0284175	DDB_G0284175	159135
DDB_G0291558	DDB_G0291558	159138
DDB_G0291534	DDB_G0291534	159142
DDB_G0283545	DDB_G0283545	159143
prp40	DDB_G0283543	159144
yipf5	DDB_G0283541	159146
DDB_G0268584	DDB_G0268584	159166
wrn	DDB_G0268512	159167
DDB_G0289473	DDB_G0289473	159187
maspS	DDB_G0270152	159202
pcbd	DDB_G0282831	159206
arcB	DDB_G0282813	159207
ddx18	DDB_G0282741	159210
DDB_G0282745	DDB_G0282745	159213
ponJ	DDB_G0289919	159218
DDB_G0281891	DDB_G0281891	159222
DDB_G0282611	DDB_G0282611	159223
scsA	DDB_G0289325	159229
valS2	DDB_G0288939	159231
DDB_G0288017	DDB_G0288017	159232
DDB_G0283831	DDB_G0283831	159234
DDB_G0286951	DDB_G0286951	159249
DDB_G0284087	DDB_G0284087	159259
DDB_G0283819	DDB_G0283819	159260
DDB_G0289719	DDB_G0289719	159265
DDB_G0281029	DDB_G0281029	159277
DDB_G0281027	DDB_G0281027	159278
hbx10	DDB_G0284293	159280
DDB_G0283791	DDB_G0283791	159283
DDB_G0282663	DDB_G0282663	159288
cog3	DDB_G0281511	159298
DDB_G0273437	DDB_G0273437	159300
DDB_G0273593	DDB_G0273593	159307
DDB_G0270538	DDB_G0270538	159315
fslA	DDB_G0284761	159333
tirA	DDB_G0289237	159346
myoF	DDB_G0289177	159347
stlB	DDB_G0290853	159351
grlG	DDB_G0272244	159361
pgtA	DDB_G0283761	159362
DDB_G0283759	DDB_G0283759	159363
dnajc13	DDB_G0286293	159366
DDB_G0286295	DDB_G0286295	159367
pex4	DDB_G0274313	159372
DB10	DDB_G0274127	159375
tmem56C	DDB_G0270414	159376
DDB_G0270156	DDB_G0270156	159387
DDB_G0270746	DDB_G0270746	159389
DDB_G0268492	DDB_G0268492	159408
DDB_G0276999	DDB_G0276999	159414
dhx57	DDB_G0267516	159415
pwp2	DDB_G0284621	159422
DDB_G0274573	DDB_G0274573	159427
DDB_G0278597	DDB_G0278597	159433
DDB_G0285913	DDB_G0285913	159438
DDB_G0293570	DDB_G0293570	159443
DDB_G0290697	DDB_G0290697	159467
DDB_G0269636	DDB_G0269636	159468
dr1	DDB_G0269638	159469
DDB_G0284537	DDB_G0284537	159472
pats1	DDB_G0269250	159478
uppA	DDB_G0289875	159481
DDB_G0288369	DDB_G0288369	159488
DDB_G0286595	DDB_G0286595	159502
DDB_G0286205	DDB_G0286205	159503
DDB_G0292320	DDB_G0292320	159511
myoM	DDB_G0292262	159515
abkA	DDB_G0288749	159516
DDB_G0288747	DDB_G0288747	159517
DDB_G0276695	DDB_G0276695	159521
tyrS	DDB_G0276721	159524
DDB_G0282631	DDB_G0282631	159526
utp18	DDB_G0271240	159528
DDB_G0271348	DDB_G0271348	159531
DDB_G0284081	DDB_G0284081	159536
abcF2	DDB_G0284047	159537
DDB_G0283655	DDB_G0283655	159538
DDB_G0284153	DDB_G0284153	159539
DDB_G0270416	DDB_G0270416	159552
gpaC	DDB_G0287031	159561
DDB_G0277077	DDB_G0277077	159564
DDB_G0289429	DDB_G0289429	159593
DDB_G0287815	DDB_G0287815	159600
DDB_G0287839	DDB_G0287839	159601
DDB_G0291324	DDB_G0291324	159603
DDB_G0292042	DDB_G0292042	159608
DDB_G0288895	DDB_G0288895	159621
DDB_G0283357	DDB_G0283357	159623
DDB_G0283099	DDB_G0283099	159626
DDB_G0288757	DDB_G0288757	159629
rab1A	DDB_G0283757	159642
DDB_G0289033	DDB_G0289033	159654
DDB_G0284169	DDB_G0284169	159660
DDB_G0287063	DDB_G0287063	159667
DDB_G0286661	DDB_G0286661	159669
DDB_G0284281	DDB_G0284281	159673
abcC2	DDB_G0280055	159691
DDB_G0286761	DDB_G0286761	159697
DDB_G0286745	DDB_G0286745	159698
gacY	DDB_G0281739	159700
DDB_G0281745	DDB_G0281745	159703
rplP1	DDB_G0277907	159715
DDB_G0278517	DDB_G0278517	159717
DDB_G0274483	DDB_G0274483	159723
DDB_G0288175	DDB_G0288175	159732
DDB_G0288149	DDB_G0288149	159733
shkD	DDB_G0281343	159737
DDB_G0274183	DDB_G0274183	159756
DDB_G0282095	DDB_G0282095	159759
DDB_G0282413	DDB_G0282413	159760
DDB_G0282767	DDB_G0282767	159767
emg1	DDB_G0272732	159774
tipB	DDB_G0276333	159779
pkgA	DDB_G0276157	159783
DDB_G0267820	DDB_G0267820	159803
DDB_G0270266	DDB_G0270266	159830
DDB_G0282497	DDB_G0282497	159833
DDB_G0277687	DDB_G0277687	159838
mybK	DDB_G0276877	159839
febA	DDB_G0291990	159841
DDB_G0292024	DDB_G0292024	159842
DDB_G0272544	DDB_G0272544	159848
prsB	DDB_G0272246	159856
DDB_G0272484	DDB_G0272484	159857
DDB_G0286443	DDB_G0286443	159871
DDB_G0288107	DDB_G0288107	159873
DDB_G0284497	DDB_G0284497	159875
DDB_G0288965	DDB_G0288965	159885
rnf10	DDB_G0269996	159888
DDB_G0273101	DDB_G0273101	159892
DDB_G0267836	DDB_G0267836	159895
DDB_G0267810	DDB_G0267810	159897
gmppA	DDB_G0271858	159905
DDB_G0271880	DDB_G0271880	159906
rexo4	DDB_G0281327	159911
DDB_G0281503	DDB_G0281503	159914
DDB_G0281505	DDB_G0281505	159915
DDB_G0292140	DDB_G0292140	159919
DDB_G0292138	DDB_G0292138	159921
DDB_G0295669	DDB_G0295669	159950
DDB_G0274975	DDB_G0274975	159955
DDB_G0286167	DDB_G0286167	159956
DDB_G0289495	DDB_G0289495	159964
wdr3	DDB_G0282623	159968
DDB_G0272638	DDB_G0272638	159970
DDB_G0271926	DDB_G0271926	159971
DDB_G0289185	DDB_G0289185	159974
DDB_G0272012	DDB_G0272012	159984
DDB_G0270496	DDB_G0270496	160000
DDB_G0269370	DDB_G0269370	160005
tipD	DDB_G0275323	160021
DDB_G0284049	DDB_G0284049	160035
ngap	DDB_G0278483	160044
DDB_G0284539	DDB_G0284539	160053
DDB_G0273417	DDB_G0273417	160058
CSN8	DDB_G0275471	160083
DDB_G0275933	DDB_G0275933	160085
DDB_G0275467	DDB_G0275467	160087
DDB_G0276783	DDB_G0276783	160096
DDB_G0272767	DDB_G0272767	160097
DDB_G0288575	DDB_G0288575	160114
DDB_G0288469	DDB_G0288469	160116
DDB_G0282695	DDB_G0282695	160117
tmem104	DDB_G0282723	160120
DDB_G0282689	DDB_G0282689	160121
DDB_G0286479	DDB_G0286479	160141
eIF2s1	DDB_G0271862	160156
DDB_G0289527	DDB_G0289527	160184
DDB_G0291532	DDB_G0291532	160203
srfC	DDB_G0268920	160206
DDB_G0268642	DDB_G0268642	160208
osbF	DDB_G0276427	160210
DDB_G0293494	DDB_G0293494	160254
DDB_G0268518	DDB_G0268518	160263
DDB_G0278299	DDB_G0278299	160267
DDB_G0288529	DDB_G0288529	160270
DDB_G0276809	DDB_G0276809	160276
ints9	DDB_G0282473	160278
DDB_G0272424	DDB_G0272424	160291
DDB_G0286487	DDB_G0286487	160299
itpa	DDB_G0286495	160300
DDB_G0284011	DDB_G0284011	160307
DDB_G0284777	DDB_G0284777	160311
DDB_G0274583	DDB_G0274583	160323
spnA	DDB_G0276155	160336
DDB_G0280015	DDB_G0280015	160363
DDB_G0279963	DDB_G0279963	160364
DDB_G0280895	DDB_G0280895	160380
DDB_G0291466	DDB_G0291466	160384
DDB_G0274257	DDB_G0274257	160396
DDB_G0289007	DDB_G0289007	160401
DDB_G0292342	DDB_G0292342	160423
atp5C1	DDB_G0292306	160424
gemin2	DDB_G0287253	160426
DDB_G0274007	DDB_G0274007	160441
midA	DDB_G0282615	160448
psmF1	DDB_G0282617	160449
hbx8	DDB_G0279257	160463
DDB_G0285269	DDB_G0285269	160469
DDB_G0281097	DDB_G0281097	160487
rabS	DDB_G0282537	160488
DDB_G0270112	DDB_G0270112	160503
DDB_G0274211	DDB_G0274211	4386
cyb5C	DDB_G0278753	23857
DDB_G0279259	DDB_G0279259	6420
DDB_G0278497	DDB_G0278497	18398
DDB_G0277093	DDB_G0277093	22375
DDB_G0267706	DDB_G0267706	13745
DDB_G0278111	DDB_G0278111	24772
DDB_G0293622	DDB_G0293622	15314
DDB_G0280189	DDB_G0280189	18415
nfu1	DDB_G0285593	20344
DDB_G0270246	DDB_G0270246	16980
DDB_G0270248	DDB_G0270248	22139
sigL-1	DDB_G0273261	18468
DDB_G0290143	DDB_G0290143	21341
DDB_G0284217	DDB_G0284217	20033
migA	DDB_G0283263	16127
DDB_G0291416	DDB_G0291416	21106
vps20	DDB_G0287021	11107
DDB_G0286237	DDB_G0286237	15973
DDB_G0269492	DDB_G0269492	23422
pigC	DDB_G0286221	9137
lvsC	DDB_G0280971	14407
DDB_G0282451	DDB_G0282451	22037
grlL	DDB_G0281211	16140
DDB_G0274609	DDB_G0274609	20777
DDB_G0267362	DDB_G0267362	15082
hbx4	DDB_G0272967	24166
plbG	DDB_G0267392	18166
gacO	DDB_G0267568	10267
cdk10	DDB_G0268480	18522
DDB_G0283211_ps	DDB_G0283211	21472
DDB_G0285413	DDB_G0285413	20507
DDB_G0288289	DDB_G0288289	11305
kif12	DDB_G0268258	8673
sec24l	DDB_G0277797	4830
gtpbp5	DDB_G0277801	16626
DDB_G0272358	DDB_G0272358	20838
fsjB	DDB_G0271998	10143
DDB_G0278227	DDB_G0278227	18291
gflC	DDB_G0270880	13956
magA	DDB_G0271050	8637
DDB_G0269552	DDB_G0269552	23687
DDB_G0268998	DDB_G0268998	23781
abcH3	DDB_G0275697	15107
DDB_G0289997	DDB_G0289997	22387
DDB_G0289943	DDB_G0289943	15039
DDB_G0285491	DDB_G0285491	21542
DDB_G0281139	DDB_G0281139	19917
DDB_G0282515	DDB_G0282515	16003
expl3	DDB_G0276287	20287
top2	DDB_G0270418	4475
DDB_G0276083	DDB_G0276083	7687
grlK	DDB_G0269386	15906
gacW	DDB_G0290439	15574
DDB_G0290433	DDB_G0290433	22628
DDB_G0293990	DDB_G0293990	19819
ccs	DDB_G0291031	19840
DDB_G0274505	DDB_G0274505	8425
taf12	DDB_G0274697	11975
DDB_G0274827	DDB_G0274827	15497
DDB_G0272777	DDB_G0272777	16006
DDB_G0272224	DDB_G0272224	18795
DDB_G0272142	DDB_G0272142	22470
DDB_G0282713	DDB_G0282713	17662
DDB_G0276561	DDB_G0276561	16531
DDB_G0269836	DDB_G0269836	20860
DDB_G0275459	DDB_G0275459	11237
DDB_G0277531	DDB_G0277531	15488
DDB_G0274923	DDB_G0274923	16576
DDB_G0282873	DDB_G0282873	12561
DDB_G0292414	DDB_G0292414	16141
DDB_G0269512	DDB_G0269512	24036
DDB_G0291774	DDB_G0291774	19653
DDB_G0278535	DDB_G0278535	16456
DDB_G0281459	DDB_G0281459	21416
psmD10	DDB_G0289189	10607
DDB_G0278313	DDB_G0278313	18219
eIF2b4	DDB_G0290759	5838
DDB_G0280207	DDB_G0280207	20262
DDB_G0268926	DDB_G0268926	23747
DDB_G0272678	DDB_G0272678	16016
DDB_G0272983	DDB_G0272983	16883
DDB_G0272500	DDB_G0272500	18544
DDB_G0270206	DDB_G0270206	13214
DDB_G0284151	DDB_G0284151	20066
DDB_G0277263	DDB_G0277263	20609
pkaD	DDB_G0277145	8174
DDB_G0271682	DDB_G0271682	8978
DDB_G0268270	DDB_G0268270	16311
DDB_G0268984	DDB_G0268984	21784
DDB_G0282427	DDB_G0282427	15851
DDB_G0287655	DDB_G0287655	20077
DDB_G0282589	DDB_G0282589	22202
DDB_G0282587	DDB_G0282587	22475
DDB_G0292288	DDB_G0292288	19562
rpc25-1	DDB_G0273425	20776
DDB_G0292254	DDB_G0292254	22402
DDB_G0273279	DDB_G0273279	19119
DDB_G0267872	DDB_G0267872	6820
DDB_G0272546	DDB_G0272546	20813
DDB_G0286005	DDB_G0286005	21913
DDB_G0283855	DDB_G0283855	9193
DDB_G0291890	DDB_G0291890	23974
DDB_G0284507	DDB_G0284507	18874
DDB_G0269590	DDB_G0269590	14789
secG	DDB_G0287459	8073
DDB_G0287713	DDB_G0287713	17837
nola1	DDB_G0279013	24643
DDB_G0290427	DDB_G0290427	19880
DDB_G0286763	DDB_G0286763	16710
ku70	DDB_G0286069	7342
DDB_G0276849	DDB_G0276849	21469
H4a	DDB_G0277183	13968
DDB_G0272841	DDB_G0272841	17048
DDB_G0275521	DDB_G0275521	17822
DDB_G0290153	DDB_G0290153	17481
jcdH	DDB_G0280485	17195
DDB_G0271014	DDB_G0271014	16805
rab11A	DDB_G0269238	21228
DDB_G0270710	DDB_G0270710	21561
DDB_G0276089	DDB_G0276089	15088
hspF-1	DDB_G0273409	21133
DDB_G0292960	DDB_G0292960	9102
H2AX	DDB_G0279667	13877
ercc1	DDB_G0267682	20909
DDB_G0270980	DDB_G0270980	21493
DDB_G0270192	DDB_G0270192	18260
DDB_G0279047	DDB_G0279047	22581
DDB_G0289861	DDB_G0289861	5958
DDB_G0270582	DDB_G0270582	6501
apnB	DDB_G0277247	8477
DDB_G0293380	DDB_G0293380	16972
DDB_G0291015	DDB_G0291015	22541
DDB_G0289417	DDB_G0289417	13981
DDB_G0291199	DDB_G0291199	11209
hbx3	DDB_G0291197	14027
DDB_G0283571	DDB_G0283571	14102
gflB	DDB_G0286773	4417
DDB_G0287003	DDB_G0287003	7463
DDB_G0285357	DDB_G0285357	12681
DDB_G0271070	DDB_G0271070	13772
wdr18	DDB_G0288659	6126
DDB_G0277513	DDB_G0277513	9877
DDB_G0293388	DDB_G0293388	5265
DDB_G0289337	DDB_G0289337	8590
DDB_G0279999	DDB_G0279999	4714
DDB_G0268748	DDB_G0268748	7275
DDB_G0271168	DDB_G0271168	13578
DDB_G0273027	DDB_G0273027	24460
DDB_G0285907	DDB_G0285907	10519
DDB_G0291942	DDB_G0291942	13641
DDB_G0283871	DDB_G0283871	20741
rapC	DDB_G0270340	21788
gtf2h3	DDB_G0275517	9126
DDB_G0269312	DDB_G0269312	15659
DDB_G0280089	DDB_G0280089	24826
DDB_G0293420	DDB_G0293420	8370
DDB_G0277705	DDB_G0277705	11524
p80	DDB_G0287297	17426
fxn	DDB_G0293246	11345
DDB_G0284959	DDB_G0284959	11174
DDB_G0284969	DDB_G0284969	6769
DDB_G0282185	DDB_G0282185	13980
DDB_G0282157	DDB_G0282157	6223
DDB_G0275905	DDB_G0275905	10890
xrn2	DDB_G0269922	24625
pscA	DDB_G0271902	6688
DDB_G0282067	DDB_G0282067	24333
DDB_G0284599	DDB_G0284599	24824
DDB_G0293048	DDB_G0293048	13661
mhisS	DDB_G0269822	7467
DDB_G0284783	DDB_G0284783	5960
DDB_G0275613	DDB_G0275613	7189
HBS1	DDB_G0283769	5246
DDB_G0278693	DDB_G0278693	5706
DDB_G0272472	DDB_G0272472	13370
DDB_G0280573	DDB_G0280573	20708
wdr4	DDB_G0281061	6958
PNKP	DDB_G0281229	6215
DDB_G0274465	DDB_G0274465	22143
DDB_G0287399	DDB_G0287399	11690
DDB_G0283397	DDB_G0283397	4928
mipp1	DDB_G0285339	7448
H2Bv3	DDB_G0286509	12105
DDB_G0273319	DDB_G0273319	23930
pdhX	DDB_G0271564	8113
taf9	DDB_G0272360	11902
DDB_G0273199	DDB_G0273199	17903
mocs2l	DDB_G0271864	22179
DDB_G0267776	DDB_G0267776	4465
DDB_G0285535	DDB_G0285535	6436
DDB_G0292734	DDB_G0292734	9913
DDB_G0292766	DDB_G0292766	11322
DDB_G0272352	DDB_G0272352	8893
DDB_G0273041	DDB_G0273041	9196
DDB_G0281929	DDB_G0281929	5819
DDB_G0287731	DDB_G0287731	22488
DDB_G0289183	DDB_G0289183	5571
DDB_G0280369	DDB_G0280369	12637
ddx47	DDB_G0280147	7134
DDB_G0294577	DDB_G0294577	10699
ssbA	DDB_G0277875	24635
DDB_G0282433	DDB_G0282433	13105
DDB_G0288433	DDB_G0288433	13730
DDB_G0268228	DDB_G0268228	6061
DDB_G0267216	DDB_G0267216	22069
rpl19	DDB_G0281565	11127
DDB_G0281759	DDB_G0281759	18720
mgp2	DDB_G0270024	15662
tmem184D	DDB_G0291287	17550
rsmA	DDB_G0283547	12619
abkB	DDB_G0281799	16409
DDB_G0281601	DDB_G0281601	22474
cyb5B	DDB_G0277079	12491
ccdc94	DDB_G0279481	10189
DDB_G0277631	DDB_G0277631	11061
mserS	DDB_G0267604	8517
drpp21	DDB_G0290281	12115
DDB_G0269580	DDB_G0269580	8601
gxcD	DDB_G0267854	4855
fslH	DDB_G0274773	17639
DDB_G0285953	DDB_G0285953	24770
gnrA	DDB_G0291125	4927
lsm6	DDB_G0275719	13870
